qid,chars,lines,tokens,n_select,n_join,n_where,is_cte,has_where,has_join,has_group,has_having,has_order,has_limit,has_distinct,has_case,has_window,has_union,has_exists,has_in_subq,has_like,has_recursive,has_subquery,join_inner,join_left,join_right,join_full,join_cross,n_tables,tbl_customer,tbl_lineitem,tbl_nation,tbl_orders,tbl_part,tbl_partsupp,tbl_region,tbl_supplier,fn_count,fn_sum,fn_avg,fn_min,fn_max,fn_string_agg,fn_array_agg,fn_substring,fn_concat,fn_replace,fn_upper,fn_lower,fn_trim,fn_coalesce,fn_cast,fn_round,fn_extract,fn_date_trunc,fn_case
2268,1694,69,211,4,6,4,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22681,1985,53,281,7,6,4,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22683,1562,52,211,6,4,5,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,5,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22686,1993,74,255,6,8,4,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
22691,1719,65,193,8,3,7,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22695,1889,57,274,6,8,3,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,6,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22696,1904,74,223,4,5,2,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2270,1401,60,161,4,4,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,4,True,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22703,1915,69,228,6,6,4,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,6,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22704,2011,75,239,9,5,5,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,7,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22705,1904,54,253,10,6,6,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,5,False,False,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
22710,1847,62,252,8,7,5,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22715,1425,36,214,5,4,4,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22718,1580,45,218,5,5,4,True,True,True,True,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,5,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2272,1562,64,182,5,4,2,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22721,2210,85,288,5,7,3,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22724,1840,80,213,7,5,5,True,True,True,True,False,True,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,6,True,False,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22729,1780,52,217,7,5,5,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,5,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22731,1794,59,222,7,4,1,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22732,1952,79,234,5,7,2,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,6,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22733,1844,73,217,6,3,4,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,4,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22736,1792,64,213,5,7,1,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,7,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
22738,2094,80,248,8,4,4,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,5,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22739,1501,40,227,5,7,5,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
22740,1825,68,234,4,6,2,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,6,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22743,1730,59,222,8,3,6,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,False,True,False,False,False,6,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22754,1898,72,249,6,8,3,True,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22758,1665,65,203,4,4,4,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,5,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22761,1730,41,251,4,9,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,6,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22765,1851,76,214,6,4,5,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22768,2178,83,268,7,5,4,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22771,2325,94,277,7,9,3,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,6,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22776,1854,51,242,5,5,2,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2278,1493,65,174,4,5,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22781,1900,67,239,7,5,6,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,5,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
